name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
nador,2025-01-01T00:00:00,50.3,50.3,42.5,74.53,0,0,,0,0,8.7,5.4,324,1027.4,76.5,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-01T01:00:00,49.9,49.2,44.3,80.96,0.383,100,rain,0,0,11.4,3.5,268,1027.3,25.8,6.2,0,0,0,,"Rain, Partially cloudy",rain,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-01T02:00:00,50.5,50.5,45.5,82.8,0,0,,0,0,8.5,3.8,264,1027,25.8,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-01T03:00:00,48.3,46.2,44.4,86.23,0,0,,0,0,8.3,5.1,333,1026.4,27.7,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-01T04:00:00,49.3,47.8,44.1,82.27,0,0,,0,0,6.9,4.5,263,1026.6,27.7,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-01T05:00:00,48,47,44,86.21,0.096,100,rain,0,0,8.1,3.3,325,1026.9,43.2,5.3,0,0,0,,"Rain, Partially cloudy",rain,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-01T06:00:00,49.2,46.5,44.2,82.71,0.064,100,rain,0,0,11.6,6.5,270,1026.5,69.7,6.2,0,0,0,,"Rain, Partially cloudy",rain,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-01T07:00:00,49.6,48,42.2,75.74,0,0,,0,0,10.3,4.6,273,1027,82,11.3,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-01T08:00:00,49,47.9,41.4,74.87,0,0,,0,0,13.9,3.8,270,1027,43.2,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-01T09:00:00,49.2,47.2,41.7,75.2,0,0,,0,0,13,5.2,240,1027.2,25.8,6.2,13.5,0,0,,Partially cloudy,partly-cloudy-day,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-01T10:00:00,52,52,41.1,66.33,0,0,,0,0,9.2,3.5,333,1027.5,50,12.5,114.1,0.4,1,,Partially cloudy,partly-cloudy-day,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-01T11:00:00,56.2,56.2,41.8,58.36,0,0,,0,0,12.8,2,339,1027.9,32.6,6.2,215,0.8,2,,Partially cloudy,partly-cloudy-day,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-01T12:00:00,56.6,56.6,45.9,67.29,0,0,,0,0,16.8,4.7,25,1028,76.5,5.7,303.7,1.1,3,,Partially cloudy,partly-cloudy-day,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-01T13:00:00,54.3,54.3,47.3,77.16,0,0,,0,0,8.1,3.5,183,1027.5,85.1,7.5,311.1,1.1,3,,Partially cloudy,partly-cloudy-day,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-01T14:00:00,55.5,55.5,48.2,76.58,0.032,100,rain,0,0,17.2,5.7,341,1027,88.3,6,399.4,1.4,4,,"Rain, Partially cloudy",rain,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-01T15:00:00,56.6,56.6,48.8,75.07,0,0,,0,0,17.2,6,322,1026.1,50,6,444.4,1.6,4,,Partially cloudy,partly-cloudy-day,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-01T16:00:00,57.6,57.6,47.4,68.79,0,0,,0,0,15,4.4,309,1026.2,49,12.3,259.8,0.9,3,,Partially cloudy,partly-cloudy-day,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-01T17:00:00,56.9,56.9,47.4,70.59,0,0,,0,0,17.7,6.5,360,1026.2,76.5,6,148.7,0.5,1,,Partially cloudy,partly-cloudy-day,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-01T18:00:00,55.4,55.4,48,76.08,0,0,,0,0,17.2,4.1,316,1026.2,50,6,50.1,0.2,1,,Partially cloudy,partly-cloudy-day,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-01T19:00:00,54.7,54.7,48.4,79.31,0.128,100,rain,0,0,11.4,4.4,290,1027,67.2,11,0.3,0,0,,"Rain, Partially cloudy",rain,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-01T20:00:00,53.1,53.1,49.5,87.54,0.019,100,rain,0,0,11,4.2,262,1027.1,32.6,6,0,0,0,,"Rain, Partially cloudy",rain,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-01T21:00:00,53.3,53.3,46.8,78.6,0,0,,0,0,9.2,5.4,243,1027.4,76.5,6,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-01T22:00:00,53,53,47.8,82.67,0,0,,0,0,8.1,3.7,280,1028,87,8.5,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-01T23:00:00,52.8,52.8,48.2,84.43,0,0,,0,0,6.7,4.7,260,1027.4,76.5,6,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-02T00:00:00,52.8,52.8,47.9,83.41,0,0,,0,0,6.5,4.2,281,1027.4,76.5,6,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-02T01:00:00,53.8,53.8,48.2,81.33,0,0,,0,0,9.2,3,265,1027.6,76.5,6,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-02T02:00:00,54.8,54.8,49.8,83.33,0,0,,0,0,6.9,4,305,1027.2,88,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"60338099999,GEML"
nador,2025-01-02T03:00:00,52.4,52.4,47.9,84.73,0,0,,0,0,5.4,2.7,265,1027.1,76.5,6,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-02T04:00:00,51.5,51.5,47.7,86.91,0,0,,0,0,6.9,1.3,2,1027.3,32.6,6,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-02T05:00:00,50.8,50.8,47.1,86.95,0,0,,0,0,5.8,4.2,297,1027,50,6,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-02T06:00:00,50.2,50.2,46.1,85.77,0,0,,0,0,5.8,3.9,265,1027.1,32.6,6,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-02T07:00:00,49.1,48.3,46,88.99,0.003,100,rain,0,0,6.9,3.4,271,1027.4,23.4,11,0,0,0,,"Rain, Partially cloudy",rain,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-02T08:00:00,47.3,45.4,45.2,92.14,0,0,,0,0,6.7,4.6,306,1027.9,50,6,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-02T09:00:00,49.9,48.9,45.7,85.52,0,0,,0,0,6,3.7,262,1028.3,32.6,6,11.8,0,0,,Partially cloudy,partly-cloudy-day,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-02T10:00:00,52.2,52.2,48.7,87.8,0,0,,0,0,6.9,2.7,318,1029,50.9,11,111.2,0.4,1,,Partially cloudy,partly-cloudy-day,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-02T11:00:00,57.1,57.1,48.6,73.23,0,0,,0,0,10.7,1.6,120,1029.4,32.6,6,216.4,0.8,2,,Partially cloudy,partly-cloudy-day,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-02T12:00:00,58.7,58.7,48.7,69.52,0,0,,0,0,11.9,5.4,112,1029.3,25.8,6,337.5,1.2,3,,Partially cloudy,partly-cloudy-day,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-02T13:00:00,60.6,60.6,46.2,59.03,0,0,,0,0,10.3,3.5,134,1028.4,25.6,12.3,432.1,1.6,4,,Partially cloudy,partly-cloudy-day,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-02T14:00:00,61,61,45.8,57.32,0,0,,0,0,12.8,7,99,1027.4,25.8,6.2,525.1,1.9,5,,Partially cloudy,partly-cloudy-day,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-02T15:00:00,60.7,60.7,45.5,57.27,0,0,,0,0,11.9,7,77,1026.9,25.8,6.2,472.2,1.7,5,,Partially cloudy,partly-cloudy-day,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-02T16:00:00,60.7,60.7,45,56.16,0,0,,0,0,12.8,4.3,62,1027,19.4,13.8,375.7,1.4,4,,Clear,clear-day,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-02T17:00:00,59.4,59.4,45.6,60.32,0,0,,0,0,12.1,4.1,75,1027.1,25.8,6.2,229.8,0.8,2,,Partially cloudy,partly-cloudy-day,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-02T18:00:00,58,58,47.6,68.09,0,0,,0,0,12.5,3.7,57,1027.1,25.8,6.2,76.9,0.3,1,,Partially cloudy,partly-cloudy-day,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-02T19:00:00,55.4,55.4,47.9,75.76,0,0,,0,0,12.8,5.1,281,1027.4,0,9.8,0.5,0,0,,Clear,clear-night,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-02T20:00:00,53.2,53.2,47.6,81.18,0,0,,0,0,8.5,4,201,1028,0,6,0,0,0,,Clear,clear-night,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-02T21:00:00,52.7,52.7,47.4,82.14,0,0,,0,0,6.9,2.7,210,1028,0,6,0,0,0,,Clear,clear-night,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-02T22:00:00,52.1,52.1,47,82.67,0,0,,0,0,12.8,1.2,62,1028.1,0,9.8,0,0,0,,Clear,clear-night,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-02T23:00:00,52.1,52.1,47.1,83.23,0,0,,0,0,6.7,1.6,69,1028,0,6,0,0,0,,Clear,clear-night,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-03T00:00:00,50.5,50.5,46.7,86.45,0,0,,0,0,6.7,1.8,354,1028.1,0,6,0,0,0,,Clear,clear-night,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-03T01:00:00,48.9,48.9,44.4,84.47,0,0,,0,0,6.9,2.4,263,1028.3,0,6,0,0,0,,Clear,clear-night,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-03T02:00:00,47.7,47,45.2,90.89,0,0,,0,0,6.7,3.1,279,1028,0,6,0,0,0,,Clear,clear-night,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-03T03:00:00,48.1,46.4,43.2,83.19,0,0,,0,0,6.7,4.3,258,1027.9,0,6,0,0,0,,Clear,clear-night,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-03T04:00:00,46,46,43.3,90.2,0,0,,0,0,6.9,2.7,332,1027.4,0,6,0,0,0,,Clear,clear-night,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-03T05:00:00,45.7,44.2,43.2,90.81,0,0,,0,0,7.4,3.6,265,1027,0,6,0,0,0,,Clear,clear-night,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-03T06:00:00,44.4,44.4,41.9,90.76,0,0,,0,0,8.1,1.3,328,1026.4,0,6,0,0,0,,Clear,clear-night,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-03T07:00:00,46,46,41.1,82.91,0,0,,0,0,8.1,2.4,300,1026.3,0,11,0,0,0,,Clear,clear-night,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-03T08:00:00,45.8,45.8,40.9,82.8,0,0,,0,0,8.9,1.5,305,1026.3,0,6,0,0,0,,Clear,clear-night,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-03T09:00:00,46.2,44.4,40,78.89,0,0,,0,0,10.1,4.1,252,1026.5,0,6,17.8,0.1,0,,Clear,clear-day,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-03T10:00:00,53.5,53.5,42.8,66.98,0,0,,0,0,5.8,1.1,293,1027.4,50,13.6,152.1,0.5,2,,Partially cloudy,partly-cloudy-day,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-03T11:00:00,58.4,58.4,42.5,55.48,0,0,,0,0,12.8,6.6,270,1027.9,0,6,314.7,1.1,3,,Clear,clear-day,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-03T12:00:00,61,61,46.3,58.4,0,0,,0,0,13.9,4.8,287,1027.4,20.3,6,444.2,1.6,4,,Partially cloudy,partly-cloudy-day,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-03T13:00:00,61.2,61.2,47.6,61,0,0,,0,0,6.9,4.7,331,1026.9,37.4,13.6,521.7,1.9,5,,Partially cloudy,partly-cloudy-day,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-03T14:00:00,62.6,62.6,46.9,56.46,0,0,,0,0,15.4,5.6,315,1025.9,20.3,6,540.2,1.9,5,,Partially cloudy,partly-cloudy-day,"GMMW,60338099999,GEML,60340099999"
nador,2025-01-03T15:00:00,62.8,62.8,47.2,56.66,0,0,,0,0,15.2,7.2,315,1025.1,20.3,6,494.6,1.8,5,,Partially cloudy,partly-cloudy-day,"GMMW,60338099999,GEML,60340099999"
