name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
nador,2025-04-01T00:00:00,52.3,52.3,45.3,76.73,0,0,,0,0,5.8,2,286,1013.4,92.8,6.2,0,0,0,10,Overcast,cloudy,"GMMW,60338099999,GEML,60340099999"
nador,2025-04-01T01:00:00,56.6,56.6,48.7,74.94,0,0,,0,0,4.3,6.5,256,1013.3,92,6.2,0,0,0,10,Overcast,cloudy,"GMMW,60338099999,GEML,60340099999"
nador,2025-04-01T02:00:00,57.5,57.5,47.8,70.06,0,0,,0,0,6,8.3,255,1013.1,90.7,6.2,0,0,0,10,Overcast,cloudy,"GMMW,60338099999,GEML,60340099999"
nador,2025-04-01T03:00:00,57.1,57.1,49.1,74.8,0,0,,0,0,9.2,4.1,273,1012.4,87.5,6.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"GMMW,60338099999,GEML,60340099999"
nador,2025-04-01T04:00:00,57.2,57.2,49.5,75.52,0,0,,0,0,5.8,4.8,298,1011.9,89.7,6.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"GMMW,60338099999,GEML,60340099999"
nador,2025-04-01T05:00:00,55,55,47.5,75.62,0,0,,0,0,5.6,1.1,36,1011.4,91.2,6.2,0,0,0,10,Overcast,cloudy,"GMMW,60338099999,GEML,60340099999"
nador,2025-04-01T06:00:00,54.1,54.1,46.8,76.33,0,0,,0,0,9.2,3.8,267,1011.3,74.3,11.3,0,0,0,10,Partially cloudy,partly-cloudy-day,"GMMW,60338099999,GEML,60340099999"
nador,2025-04-01T07:00:00,54,54,47.7,79.4,0,0,,0,0,5.6,1.5,346,1011.4,25,6.2,56.2,0.2,1,10,Partially cloudy,partly-cloudy-day,"GMMW,60338099999,GEML,60340099999"
nador,2025-04-01T08:00:00,59.5,59.5,53,79.1,0,0,,0,0,6.5,5.1,289,1011.3,25,6.2,214.2,0.8,2,10,Partially cloudy,partly-cloudy-day,"GMMW,60338099999,GEML,60340099999"
nador,2025-04-01T09:00:00,62.5,62.5,53.1,71.3,0,0,,0,0,6.9,4.6,289,1011.4,56.4,10,425.3,1.5,4,10,Partially cloudy,partly-cloudy-day,"GMMW,60338099999,GEML,60340099999"
nador,2025-04-01T10:00:00,65.9,65.9,49.9,56.18,0,0,,0,0,14.5,6.5,313,1011.4,72.2,6.2,577.8,2.1,6,10,Partially cloudy,partly-cloudy-day,"GMMW,60338099999,GEML,60340099999"
nador,2025-04-01T11:00:00,67.7,67.7,50.6,54.41,0,0,,0,0,21.9,8.5,297,1011.3,45.4,6.2,765.8,2.8,8,10,Partially cloudy,partly-cloudy-day,"GMMW,60338099999,GEML,60340099999"
nador,2025-04-01T12:00:00,68.2,68.2,51,54.16,0,0,,0,0,25.3,7.7,312,1010.9,39,10,877.1,3.2,9,10,Partially cloudy,partly-cloudy-day,"GMMW,V7WS4,60338099999,GEML,60340099999"
nador,2025-04-01T13:00:00,67.7,67.7,54.3,62.14,0,0,,0,0,25.3,12.6,320,1010.3,50,6.2,883.3,3.2,9,10,Partially cloudy,partly-cloudy-day,"GMMW,60338099999,GEML,60340099999"
