name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
TAOURIRT,2025-03-01T00:00:00,53.4,53.4,52.1,95.13,0.008,100,rain,0,0,9.2,3.4,290,1011.3,69.6,3.1,0,0,0,,"Rain, Partially cloudy",rain,"GMMW,60340099999"
TAOURIRT,2025-03-01T01:00:00,51.8,51.8,50,93.55,0,0,,0,0,8.7,2.2,210,1011,50,3.1,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,60340099999"
TAOURIRT,2025-03-01T02:00:00,50,50,48.2,93.5,0,0,,0,0,8.5,1.1,166.3,1010,50,3.7,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,60340099999"
TAOURIRT,2025-03-01T03:00:00,50.1,50.1,46.2,86.52,0,0,,0,0,8.1,5.8,255,1010,69.6,3.7,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,60340099999"
TAOURIRT,2025-03-01T04:00:00,48.2,47.3,46.4,93.45,0,0,,0,0,6.5,3.4,260,1009,50,3.7,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,60340099999"
TAOURIRT,2025-03-01T05:00:00,46.4,44.2,46.4,100,0,0,,0,0,6.3,4.7,270,1009,50,3.7,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,60340099999"
TAOURIRT,2025-03-01T06:00:00,46.4,43.8,44.7,93.72,0.661,100,rain,0,0,8.1,5.2,310,1010.2,69.6,3.7,0,0,0,,"Rain, Partially cloudy",rain,"GMMW,60340099999"
TAOURIRT,2025-03-01T07:00:00,44.6,43.2,44.6,100,0,0,,0,0,8.1,3.4,280,1010,27.4,5,2.9,0,0,,Partially cloudy,partly-cloudy-day,"GMMW,60340099999"
TAOURIRT,2025-03-01T08:00:00,48.2,46.3,46.4,93.45,0,0,,0,0,11.2,4.7,310,1011,50,5,98.9,0.4,1,,Partially cloudy,partly-cloudy-day,"GMMW,60340099999"
TAOURIRT,2025-03-01T09:00:00,53.7,53.7,48.3,81.89,0,0,,0,0,10.3,6.9,275,1011.4,50,5,268.5,1,3,,Partially cloudy,partly-cloudy-day,"GMMW,60340099999"
TAOURIRT,2025-03-01T10:00:00,57.2,57.2,50,76.84,0,0,,0,0,16.3,15,310,1012,50,5,433.1,1.6,4,,Partially cloudy,partly-cloudy-day,"GMMW,60340099999"
TAOURIRT,2025-03-01T11:00:00,57.2,57.2,50,76.84,0,0,,0,0,17.9,12.8,330,1012,50,5,564.7,2,6,,Partially cloudy,partly-cloudy-day,"GMMW,60340099999"
TAOURIRT,2025-03-01T12:00:00,57.5,57.5,49.4,74.39,0,0,,0,0,20.8,11.4,320,1011.9,54.9,5,558.7,2,6,,Partially cloudy,partly-cloudy-day,"GMMW,60340099999"
TAOURIRT,2025-03-01T13:00:00,57.2,57.2,50,76.84,0,0,,0,0,20.4,11.4,330,1011,50,5,353.4,1.3,4,,Partially cloudy,partly-cloudy-day,"GMMW,60340099999"
TAOURIRT,2025-03-01T14:00:00,57.2,57.2,50,76.84,0,0,,0,0,19,11.4,330,1011,50,5,372,1.3,4,,Partially cloudy,partly-cloudy-day,"GMMW,60340099999"
TAOURIRT,2025-03-01T15:00:00,58.8,58.8,48,67.33,0,0,,0,0,19.7,11.4,320,1011,54.9,5,341.7,1.2,3,,Partially cloudy,partly-cloudy-day,"GMMW,60340099999"
