name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Taourirt,2025-01-01T00:00:00,42.8,39.2,35.6,75.52,0,0,,0,0,7.4,5.8,250,1027,50,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,60340099999"
Taourirt,2025-01-01T01:00:00,41.1,39.2,35,78.72,0,0,,0,0,11.4,3.4,280,1027.3,27.4,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,60340099999"
Taourirt,2025-01-01T02:00:00,39.2,34.9,33.8,80.8,0,0,,0,0,5.8,5.8,260,1026,27.4,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,60340099999"
Taourirt,2025-01-01T03:00:00,37.4,32,32,80.66,0,0,,0,0,4.7,6.9,300,1026,27.4,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,60340099999"
Taourirt,2025-01-01T04:00:00,37.9,35.6,33.4,83.74,0,0,,0,0,6.9,3.4,275,1026.6,27.4,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,60340099999"
Taourirt,2025-01-01T05:00:00,37.4,32.8,32,80.66,0,0,,0,0,2.9,5.8,300,1026,27.4,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,60340099999"
Taourirt,2025-01-01T06:00:00,39.2,34.2,33.8,80.8,0,0,,0,0,3.1,6.9,290,1026,27.4,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,60340099999"
Taourirt,2025-01-01T07:00:00,41.1,36.5,35.2,79.55,0,0,,0,0,10.3,6.9,240,1026.5,27.4,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,60340099999"
Taourirt,2025-01-01T08:00:00,39.2,34.9,33.8,80.8,0,0,,0,0,4.3,5.8,270,1026,27.4,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,60340099999"
Taourirt,2025-01-01T09:00:00,39.2,39.2,35.6,86.8,0,0,,0,0,4.5,2.2,79.9,1026,27.4,6.2,15.7,0.1,0,,Partially cloudy,partly-cloudy-day,"GMMW,60340099999"
Taourirt,2025-01-01T10:00:00,46.7,45,39.2,75.11,0,0,,0,0,9.2,4,280,1027.3,27.4,6.2,98.3,0.4,1,,Partially cloudy,partly-cloudy-day,"GMMW,60340099999"
Taourirt,2025-01-01T11:00:00,51.8,51.8,41,66.51,0,0,,0,0,5.1,5.8,290,1027,50,6.2,165.8,0.6,2,,Partially cloudy,partly-cloudy-day,"GMMW,60340099999"
Taourirt,2025-01-01T12:00:00,55.4,55.4,41,58.3,0,0,,0,0,7.4,2.2,325.1,1027,50,6.2,239.5,0.9,2,,Partially cloudy,partly-cloudy-day,"GMMW,60340099999"
Taourirt,2025-01-01T13:00:00,56.8,56.8,39.6,52.48,0,0,,0,0,8.1,4,40,1026.9,45.1,6.2,357.9,1.3,4,,Partially cloudy,partly-cloudy-day,"GMMW,60340099999"
Taourirt,2025-01-01T14:00:00,55.4,55.4,41,58.3,0,0,,0,0,13,10.3,10,1026,89,5,397.8,1.4,4,,Partially cloudy,partly-cloudy-day,"GMMW,60340099999"
Taourirt,2025-01-01T15:00:00,55.4,55.4,42.8,62.48,0,0,,0,0,14.8,6.9,310,1025,50,5,439.8,1.6,4,,Partially cloudy,partly-cloudy-day,"GMMW,60340099999"
Taourirt,2025-01-01T16:00:00,56.8,56.8,41.3,55.89,0,0,,0,0,15,6.4,350,1025.3,45.1,5,233.4,0.8,2,,Partially cloudy,partly-cloudy-day,"GMMW,60340099999"
