name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
jerada,2025-02-01T00:00:00,48.2,45.6,46.4,93.45,0,0,,0,0,13.2,5.8,310,1027,89,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"60115099999,GMFO"
jerada,2025-02-01T01:00:00,47.8,47.8,46.2,94.07,0.008,100,rain,0,0,17.2,2.2,350,1027.5,93.9,9.3,0,0,0,,"Rain, Overcast",rain,"60115099999,GMFO"
jerada,2025-02-01T02:00:00,48.2,45,46.4,93.45,0,0,,0,0,14.3,6.9,320,1026,89,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"60115099999,GMFO"
jerada,2025-02-01T03:00:00,46.4,45.3,44.6,93.4,0,0,,0,0,14.3,3.4,210,1026,89,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"60115099999,GMFO"
jerada,2025-02-01T04:00:00,44.9,44.9,44.6,99,0,0,,0,0,8.1,2.2,260,1026.6,93.9,9.3,0,0,0,,Overcast,cloudy,"60115099999,GMFO"
jerada,2025-02-01T05:00:00,46.4,45.3,44.6,93.4,0,0,,0,0,15,3.4,260,1025,89,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"60115099999,GMFO"
jerada,2025-02-01T06:00:00,46.4,46.4,44.6,93.4,0,0,,0,0,14.8,2.2,220,1025,89,5,0,0,0,,Partially cloudy,partly-cloudy-night,"60115099999,GMFO"
jerada,2025-02-01T07:00:00,46.3,46.3,44.5,93.23,0.175,100,rain,0,0,8.1,2.9,297,1026.2,95.5,8.9,0,0,0,,"Rain, Overcast",rain,"60115099999,60522099999,GMFO"
jerada,2025-02-01T08:00:00,46.4,45.3,44.6,93.4,0,0,,0,0,13,3.4,250,1025,89,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"60115099999,GMFO"
jerada,2025-02-01T09:00:00,46.4,42.4,44.6,93.4,0,0,,0,0,11.6,8.1,280,1025,89,6.2,30.4,0.1,0,,Partially cloudy,partly-cloudy-day,"60115099999,GMFO"
