name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Jerada,2025-01-01T00:00:00,41,37.9,28.4,60.56,0,0,,0,0,7.8,4.7,220,1027,50,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"60115099999,GMFO"
Jerada,2025-01-01T01:00:00,37.2,32.6,26.9,65.88,0,0,,0,0,10.3,5.8,230,1027.4,32.3,10.8,0,0,0,,Partially cloudy,partly-cloudy-night,"60115099999,GMFO"
Jerada,2025-01-01T02:00:00,37.4,33.7,28.4,69.69,0,0,,0,0,8.1,4.7,210,1026,27.4,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"60115099999,GMFO"
Jerada,2025-01-01T03:00:00,35.6,30.7,26.6,69.48,0,0,,0,0,7.8,5.8,210,1026,27.4,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"60115099999,GMFO"
Jerada,2025-01-01T04:00:00,35.7,30.8,28.2,74.02,0,0,,0,0,7.6,5.8,210,1027.3,32.3,10.8,0,0,0,,Partially cloudy,partly-cloudy-night,"60115099999,GMFO"
Jerada,2025-01-01T05:00:00,35.6,31.6,26.6,69.48,0,0,,0,0,7.2,4.7,220,1025,27.4,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"60115099999,GMFO"
Jerada,2025-01-01T06:00:00,33.8,33.8,26.6,74.64,0,0,,0,0,4.9,2.2,180.7,1025,27.4,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"60115099999,GMFO"
Jerada,2025-01-01T07:00:00,33.8,28.4,26.4,73.81,0,0,,0,0,11.4,6,223,1027,44.7,10.4,0,0,0,,Partially cloudy,partly-cloudy-night,"60115099999,60522099999,GMFO"
Jerada,2025-01-01T08:00:00,35.6,31.6,26.6,69.48,0,0,,0,0,4.5,4.7,190,1025,50,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"60115099999,GMFO"
Jerada,2025-01-01T09:00:00,37.4,32.8,28.4,69.69,0,0,,0,0,6,5.8,200,1026,50,6.2,22.8,0.1,0,,Partially cloudy,partly-cloudy-day,"60115099999,GMFO"
Jerada,2025-01-01T10:00:00,39.8,37.1,30,67.6,0,0,,0,0,7.4,4,220,1027.8,63.4,10.4,142.8,0.5,1,,Partially cloudy,partly-cloudy-day,"60115099999,60522099999,GMFO"
Jerada,2025-01-01T11:00:00,46.4,45.3,33.8,61.3,0,0,,0,0,8.1,3.4,190,1027,89,6.2,261.3,0.9,3,,Partially cloudy,partly-cloudy-day,"60115099999,GMFO"
Jerada,2025-01-01T12:00:00,51.8,51.8,37.4,57.79,0,0,,0,0,14.1,2.2,14.7,1027,89,6.2,381.7,1.4,4,,Partially cloudy,partly-cloudy-day,"60115099999,GMFO"
Jerada,2025-01-01T13:00:00,54.9,54.9,37.7,52.2,0,0,,0,0,8.1,2.9,46,1026.7,56.2,10.4,433.5,1.6,4,,Partially cloudy,partly-cloudy-day,"60115099999,60522099999,GMFO"
Jerada,2025-01-01T14:00:00,57.2,57.2,37.4,47.47,0,0,,0,0,20.6,4.7,22.8,1025,50,6.2,439,1.6,4,,Partially cloudy,partly-cloudy-day,"60115099999,GMFO"
Jerada,2025-01-01T15:00:00,55.4,55.4,39.2,54.36,0,0,,0,0,21.5,8.1,30,1024,50,6.2,395.3,1.4,4,,Partially cloudy,partly-cloudy-day,"60115099999,GMFO"
Jerada,2025-01-01T16:00:00,53.9,53.9,39.6,58.21,0,0,,0,0,21.3,9.6,3,1025.2,89.2,10.4,197,0.7,2,,Partially cloudy,partly-cloudy-day,"60115099999,60522099999,GMFO"
