name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
berkane,2025-03-01T00:00:00,51.4,51.4,48.3,89.04,0.092,100,rain,0,0,24,14,260,1012.2,93.2,6.9,0,0,0,,"Rain, Overcast",rain,"60115099999,60338099999,60340099999,GMFO"
berkane,2025-03-01T01:00:00,52.3,52.3,47.8,84.84,0,0,,0,0,12.3,3.1,182,1011.1,82.5,5.8,0,0,0,,Partially cloudy,partly-cloudy-night,"60115099999,60338099999,60340099999,GMFO"
berkane,2025-03-01T02:00:00,50.6,50.6,47.5,89.07,0,0,,0,0,12.8,4.6,262,1010.9,82.5,5.9,0,0,0,,Partially cloudy,partly-cloudy-night,"60115099999,60338099999,60340099999,GMFO"
berkane,2025-03-01T03:00:00,50.5,50.5,47,87.86,0,0,,0,0,8.1,6.5,229,1010.3,93.2,7,0,0,0,,Overcast,cloudy,"60115099999,60338099999,60340099999,GMFO"
berkane,2025-03-01T04:00:00,48.7,46.6,46.9,93.7,0,0,,0,0,15.9,5,262,1009.1,82.5,5.9,0,0,0,,Partially cloudy,partly-cloudy-night,"60115099999,60338099999,60340099999,GMFO"
berkane,2025-03-01T05:00:00,48.5,45.6,45.5,89.2,0,0,,0,0,15.4,6.6,266,1009.2,50,5.9,0,0,0,,Partially cloudy,partly-cloudy-night,"60115099999,60338099999,60340099999,GMFO"
berkane,2025-03-01T06:00:00,48.2,45.8,45,88.5,0.181,100,rain,0,0,13.8,5.6,226,1010,53.1,8,0,0,0,,"Rain, Partially cloudy",rain,"60115099999,60522099999,60338099999,60340099999,60517099999,GMFO"
berkane,2025-03-01T07:00:00,47.2,43.6,44.1,88.99,0,0,,0,0,11.6,7.4,218,1010.1,46.7,6,3.7,0,0,,Partially cloudy,partly-cloudy-day,"60115099999,60338099999,60340099999,GMFO"
berkane,2025-03-01T08:00:00,49,44.6,45.8,88.78,0.023,100,rain,0,0,13.6,10.5,250,1011.1,50,6,111,0.4,1,,"Rain, Partially cloudy",rain,"60115099999,60338099999,60340099999,GMFO"
berkane,2025-03-01T09:00:00,53,53,47.9,82.62,0,0,,0,0,10.3,5.1,226,1011.6,71.4,9.3,298.7,1.1,3,,Partially cloudy,partly-cloudy-day,"60115099999,60522099999,60338099999,60340099999,60517099999,GMFO"
berkane,2025-03-01T10:00:00,55.7,55.7,46.4,70.88,0,0,,0,0,21.3,8.5,286,1011.3,50,6,497.8,1.8,5,,Partially cloudy,partly-cloudy-day,"60115099999,60338099999,60340099999,GMFO"
berkane,2025-03-01T11:00:00,57.2,57.2,47.7,70.46,0,0,,0,0,26.8,8.2,275,1011.4,50,6,523.5,1.9,5,,Partially cloudy,partly-cloudy-day,"60115099999,60338099999,60340099999,GMFO"
berkane,2025-03-01T12:00:00,57.3,57.3,47.9,70.65,0,0,,0,0,19.1,6.6,289,1011.7,84.7,9.8,475.1,1.7,5,,Partially cloudy,partly-cloudy-day,"60115099999,60522099999,60338099999,60340099999,60517099999,GMFO"
berkane,2025-03-01T13:00:00,54.6,54.6,49,81.16,0,0,,0,0,29.1,15.8,333,1011.2,82.5,6,410.5,1.5,4,,Partially cloudy,partly-cloudy-day,"60115099999,60338099999,60340099999,GMFO"
berkane,2025-03-01T14:00:00,56,56,48.8,76.55,0,0,,0,0,28.2,15,334,1011.1,82.5,6,359.3,1.3,4,,Partially cloudy,partly-cloudy-day,"60115099999,60338099999,60340099999,GMFO"
berkane,2025-03-01T15:00:00,56.8,56.8,49.2,75.57,0,0,,0,0,19.7,11.9,333,1011.2,64.7,10.1,244,0.9,2,,Partially cloudy,partly-cloudy-day,"60115099999,60522099999,60338099999,60340099999,60517099999,GMFO"
