name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
berkan,2025-02-01T00:00:00,50.1,50.1,47.4,90.4,0,0,,0,0,7.8,5.1,187.8,1026,11.7,,0,0,0,,Clear,clear-night,remote
berkan,2025-02-01T01:00:00,49.8,49.8,45.8,86.02,0,0,,0,0,7.6,1.5,157,1025.2,19.2,4.5,0,0,0,,Clear,clear-night,"17063099999,17061099999,17064099999,17060099999"
berkan,2025-02-01T02:00:00,47.9,47.9,44.8,89.01,0,0,,0,0,7.6,1,210,1025.3,0,4.2,0,0,0,,Clear,clear-night,"17063099999,17061099999,17064099999,17060099999"
berkan,2025-02-01T03:00:00,47.6,47.6,45.4,91.85,0,0,,0,0,7.8,0.9,290,1025.3,0,4.1,0,0,0,,Clear,clear-night,"17063099999,17061099999,17064099999,17060099999"
berkan,2025-02-01T04:00:00,47.1,47.1,44.4,90.42,0,0,,0,0,8.1,0.6,220,1025.8,13.9,3.9,0,0,0,,Clear,clear-night,"17063099999,17061099999,17064099999,17060099999"
berkan,2025-02-01T05:00:00,47.2,47.2,44.4,90.16,0,0,,0,0,8.3,2.2,196,1025.3,13.9,3.8,0,0,0,,Clear,clear-night,"17063099999,17061099999,17064099999,17060099999"
berkan,2025-02-01T06:00:00,46.1,46.1,44.3,93.54,0,0,,0,0,8.3,1,185,1025.4,44.6,3.8,0,0,0,,Partially cloudy,partly-cloudy-night,"17063099999,17061099999,17064099999,17060099999"
berkan,2025-02-01T07:00:00,46.1,46.1,44.3,93.48,0,0,,0,0,8.1,2,210,1025.9,42.4,2.7,0,0,0,,Partially cloudy,partly-cloudy-night,"17063099999,17061099999,17064099999,17060099999"
berkan,2025-02-01T08:00:00,46.6,46.6,44.7,93.07,0,0,,0,0,7.6,1.2,350,1026.1,42.4,3,0,0,0,,Partially cloudy,partly-cloudy-night,"17063099999,17061099999,17064099999,17060099999"
berkan,2025-02-01T09:00:00,45.9,45.9,44.4,94.37,0,0,,0,0,2.2,1.6,197,1026.9,42.1,3,19.6,0.1,0,,Partially cloudy,partly-cloudy-day,"17063099999,17061099999,17064099999,17060099999"
berkan,2025-02-01T10:00:00,50.2,50.2,45.9,84.96,0,0,,0,0,6.7,2.1,48,1027,15.3,3.4,149.7,0.5,1,,Clear,clear-day,"17063099999,17061099999,17064099999,17060099999"
berkan,2025-02-01T11:00:00,52.4,52.4,47.3,82.96,0,0,,0,0,6.5,2.7,43,1027,15.3,4.3,343,1.2,3,,Clear,clear-day,"D8508,17063099999,17061099999,17064099999,17060099999"
berkan,2025-02-01T12:00:00,53.8,53.8,48.6,82.66,0,0,,0,0,5.2,3.9,295,1027.1,9.7,3.5,281,1,3,,Clear,clear-day,"D8508,17063099999,17061099999,17064099999,17060099999"
berkan,2025-02-01T13:00:00,55.1,55.1,48,76.85,0,0,,0,0,8.7,5.5,285,1026.9,5.1,4,432,1.6,4,,Clear,clear-day,"D8508,17063099999,17061099999,17064099999,17060099999"
berkan,2025-02-01T14:00:00,55.2,55.2,48.2,77.14,0,0,,0,0,11,6.9,296,1026.4,45.2,4.4,247,0.9,2,,Partially cloudy,partly-cloudy-day,"D8508,17063099999,17061099999,17064099999,17060099999"
berkan,2025-02-01T15:00:00,55.9,55.9,48.1,75.02,0,0,,0,0,8.1,5.8,288,1026.1,45.8,5.4,171,0.6,2,,Partially cloudy,partly-cloudy-day,"D8508,17063099999,17061099999,17064099999,17060099999"
berkan,2025-02-01T16:00:00,55.3,55.3,48.5,77.8,0,0,,0,0,11.4,5.8,201,1026,54.3,5.7,102,0.4,1,,Partially cloudy,partly-cloudy-day,"D8508,17063099999,17060099999"
berkan,2025-02-01T17:00:00,56.9,56.9,50.1,77.94,0,0,,0,0,10.5,5.7,239,1026,54.3,5.7,144.4,0.5,1,,Partially cloudy,partly-cloudy-day,"17063099999,17060099999"
berkan,2025-02-01T18:00:00,51.9,51.9,48,86.38,0,0,,0,0,8,2.5,238,1026.2,52.3,5.3,63.9,0.2,1,,Partially cloudy,partly-cloudy-day,"17063099999,17061099999,17064099999,17060099999"
berkan,2025-02-01T19:00:00,51.1,51.1,45.5,80.96,0,0,,0,0,5.4,4.1,24,1026.4,9.5,5.2,2.1,0,0,,Clear,clear-night,"17063099999,17061099999,17064099999,17060099999"
