name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
driouch,2025-01-01T00:00:00,45.5,42.5,38.1,75.14,0,0,,0,0,6,5.6,277,1027.1,56.6,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,60338099999,GEML,60340099999"
driouch,2025-01-01T01:00:00,45.3,43.7,39.1,78.57,0.103,100,rain,0,0,11.4,3.7,258,1027.2,34,6.2,0,0,0,,"Rain, Partially cloudy",rain,"GMMW,GMTA,60338099999,60107099999,GEML,60340099999"
driouch,2025-01-01T02:00:00,43.3,40.3,38,81.55,0,0,,0,0,6,5.1,261,1026.4,27,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,60338099999,GEML,60340099999"
driouch,2025-01-01T03:00:00,41.4,37.2,36.5,82.7,0,0,,0,0,6,6.3,312,1026.2,27.5,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,60338099999,GEML,60340099999"
driouch,2025-01-01T04:00:00,42.1,39.9,37.3,83.17,0,0,,0,0,6.9,3.8,270,1026.6,27.5,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,60338099999,GEML,60340099999"
driouch,2025-01-01T05:00:00,41.2,38,36.4,82.69,0.036,100,rain,0,0,5.8,4.9,309,1026.3,31.4,6,0,0,0,,"Rain, Partially cloudy",rain,"GMMW,60338099999,GEML,60340099999"
driouch,2025-01-01T06:00:00,42.8,38.7,37.6,81.51,0.024,100,rain,0,0,5.6,6.8,283,1026.2,38,6.2,0,0,0,,"Rain, Partially cloudy",rain,"GMMW,60338099999,GEML,60340099999"
driouch,2025-01-01T07:00:00,44.2,40.7,37.8,78.13,0,0,,0,0,10.3,6.1,252,1026.7,47.2,8.1,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,60338099999,GEML,60340099999"
driouch,2025-01-01T08:00:00,42.8,39.6,36.6,78.56,0,0,,0,0,7.4,5.1,270,1026.4,31.4,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,60338099999,GEML,60340099999"
driouch,2025-01-01T09:00:00,42.8,41.3,37.8,82.32,0,0,,0,0,6.5,3.3,240,1026.4,27,6.2,11.8,0,0,,Partially cloudy,partly-cloudy-day,"GMMW,60338099999,GEML,60340099999"
driouch,2025-01-01T10:00:00,49.9,49,39.7,67.78,0,0,,0,0,9.2,3.7,1,1027.3,39.5,7.9,101,0.4,1,,Partially cloudy,partly-cloudy-day,"GMMW,GMTA,60338099999,60107099999,GEML,60340099999"
driouch,2025-01-01T11:00:00,54.4,54.4,41.2,60.92,0,0,,0,0,8.1,4.8,7,1027.5,47,6.2,181.5,0.7,2,,Partially cloudy,partly-cloudy-day,"GMMW,GMTA,60338099999,60107099999,GEML,60340099999"
driouch,2025-01-01T12:00:00,57.2,57.2,42.8,58.58,0,0,,0,0,9.6,3.6,25,1027.3,54.6,6.1,294.5,1.1,3,,Partially cloudy,partly-cloudy-day,"GMMW,GMTA,60338099999,60107099999,GEML,60340099999"
driouch,2025-01-01T13:00:00,57.2,57.2,42.7,58.14,0,0,,0,0,9.2,5.1,330,1027.1,51,7,360.8,1.3,4,,Partially cloudy,partly-cloudy-day,"GMMW,GMTA,60338099999,60107099999,GEML,60340099999"
driouch,2025-01-01T14:00:00,55.4,55.4,43.6,64.41,0.012,100,rain,0,0,12.8,8.6,360,1026.4,88.8,5.3,418.5,1.5,4,,"Rain, Partially cloudy",rain,"GMMW,60338099999,GEML,60340099999"
driouch,2025-01-01T15:00:00,57.2,57.2,44.9,63.45,0,0,,0,0,15.7,7.6,343,1025.6,50,5.6,448,1.6,4,,Partially cloudy,partly-cloudy-day,"GMMW,GMTA,60338099999,60107099999,GEML,60340099999"
driouch,2025-01-01T16:00:00,58.5,58.5,43.6,57.58,0,0,,0,0,16.6,6.6,358,1025.8,51.6,7.3,292.6,1.1,3,,Partially cloudy,partly-cloudy-day,"GMMW,GMTA,60338099999,60107099999,GEML,60340099999"
driouch,2025-01-01T17:00:00,58.1,58.1,44.5,60.56,0,0,,0,0,17,8,8,1025.6,66.3,5.6,154.9,0.6,2,,Partially cloudy,partly-cloudy-day,"GMMW,GMTA,60338099999,60107099999,GEML,60340099999"
driouch,2025-01-01T18:00:00,56.4,56.4,45.5,66.89,0,0,,0,0,16.6,5.9,16,1025.6,61.7,5.6,47.1,0.2,0,,Partially cloudy,partly-cloudy-day,"GMMW,GMTA,60338099999,60107099999,GEML,60340099999"
driouch,2025-01-01T19:00:00,54.7,54.7,46.7,74.29,0.034,100,rain,0,0,12.3,6.2,359,1026.5,56.9,6.9,0.6,0,0,,"Rain, Partially cloudy",rain,"GMMW,GMTA,60338099999,60107099999,GEML,60340099999"
driouch,2025-01-01T20:00:00,52.6,52.6,47.1,81.41,0.005,100,rain,0,0,9.8,3.6,210,1026.6,47,5.6,0,0,0,,"Rain, Partially cloudy",rain,"GMMW,GMTA,60338099999,60107099999,GEML,60340099999"
driouch,2025-01-01T21:00:00,52.2,52.2,46.4,80.52,0,0,,0,0,8.3,4.7,209,1027.1,54.6,5.6,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,GMTA,60338099999,60107099999,GEML,60340099999"
driouch,2025-01-01T22:00:00,51.2,51.2,45.3,80.21,0,0,,0,0,10.1,4.2,273,1027.7,60.8,6.3,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,GMTA,60338099999,60107099999,GEML,60340099999"
