name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
driouch,2025-03-01T00:00:00,53.8,53.8,51.9,93.25,0.004,100,rain,0,0,9.2,4.1,274,1011.5,73.2,4.3,0,0,0,,"Rain, Partially cloudy",rain,"GMMW,GMTA,60338099999,60107099999,GEML,60340099999"
driouch,2025-03-01T01:00:00,52.6,52.6,50.8,93.64,0,0,,0,0,10.7,3,313,1011.1,58.7,4.3,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,GMTA,60338099999,60107099999,GEML,60340099999"
driouch,2025-03-01T02:00:00,51.4,51.4,49.6,93.61,0,0,,0,0,11.9,2.6,43,1010.6,63.4,4.6,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,GMTA,60338099999,60107099999,GEML,60340099999"
driouch,2025-03-01T03:00:00,50.9,50.9,47.7,88.6,0.002,100,rain,0,0,8.4,5.3,245,1010.2,76.4,4.9,0,0,0,,"Rain, Partially cloudy",rain,"GMMW,GMTA,60338099999,60107099999,GEML,60340099999"
driouch,2025-03-01T04:00:00,49.8,49.2,47.7,92.7,0,0,,0,0,12.3,3.2,343,1009.4,63.4,4.9,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,GMTA,60338099999,60107099999,GEML,60340099999"
driouch,2025-03-01T05:00:00,49.6,48.1,48.4,95.53,0,0,,0,0,13.4,4.4,259,1009.5,63.4,4.4,0,0,0,,Partially cloudy,partly-cloudy-night,"GMMW,GMTA,60338099999,60107099999,GEML,60340099999"
driouch,2025-03-01T06:00:00,50.5,50.5,47.8,90.17,0.431,100,rain,0,0,9.2,5.9,262,1010.5,69.3,6.1,0,0,0,,"Rain, Partially cloudy",rain,"GMMW,GMTA,60338099999,60107099999,GEML,60340099999"
driouch,2025-03-01T07:00:00,49.8,48.4,48.1,93.68,0,0,,0,0,14.3,4.4,258,1010.3,53.3,5.1,1.6,0,0,,Partially cloudy,partly-cloudy-day,"GMMW,GMTA,60338099999,60107099999,GEML,60340099999"
driouch,2025-03-01T08:00:00,51.6,51.6,49.1,91.09,0.026,100,rain,0,0,16.3,4.6,289,1011.3,66.3,5.1,70.1,0.3,1,,"Rain, Partially cloudy",rain,"GMMW,GMTA,60338099999,60107099999,GEML,60340099999"
driouch,2025-03-01T09:00:00,55.9,55.9,50.5,81.92,0,0,,0,0,9.9,6.5,268,1011.7,70.3,6.8,150.4,0.5,2,,Partially cloudy,partly-cloudy-day,"GMMW,GMTA,60338099999,60107099999,GEML,60340099999"
driouch,2025-03-01T10:00:00,57.8,57.8,51,78.04,0,0,,0,0,17.9,10.7,302,1012.1,66.3,5.1,197.3,0.7,2,,Partially cloudy,partly-cloudy-day,"GMMW,GMTA,60338099999,60107099999,GEML,60340099999"
driouch,2025-03-01T11:00:00,58.1,58.1,50.9,76.94,0,0,,0,0,22.1,8.9,299,1012.1,66.3,5.1,299.8,1.1,3,,Partially cloudy,partly-cloudy-day,"GMMW,GMTA,60338099999,60107099999,GEML,60340099999"
driouch,2025-03-01T12:00:00,58.3,58.3,50.7,75.98,0,0,,0,0,19.2,9.7,312,1012.1,71.5,7.5,267,1,3,,Partially cloudy,partly-cloudy-day,"GMMW,GMTA,60338099999,60107099999,GEML,60340099999"
driouch,2025-03-01T13:00:00,58.2,58.2,51.4,78.05,0,0,,0,0,21.9,10.2,326,1011.5,61.7,5.2,184.7,0.7,2,,Partially cloudy,partly-cloudy-day,"GMMW,GMTA,60338099999,60107099999,GEML,60340099999"
