name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Figuig,2025-04-01T00:00:00,60.2,60.2,20.2,21.13,0,0,,0,0,11.6,5.8,217.7,1013,77.3,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
Figuig,2025-04-01T01:00:00,59.3,59.3,20.2,21.82,0,0,,0,0,10.7,5.1,222,1013,75.8,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
Figuig,2025-04-01T02:00:00,58.6,58.6,20.4,22.56,0,0,,0,0,10.1,4.5,230.3,1012,16.7,,0,0,0,,Clear,clear-night,remote
Figuig,2025-04-01T03:00:00,55.7,55.7,22.4,27.22,0,0,,0,0,8.9,4,241.1,1012,0.2,,0,0,0,,Clear,clear-night,remote
Figuig,2025-04-01T04:00:00,55.5,55.5,22.5,27.6,0,0,,0,0,8.3,4,247.5,1011,0,,0,0,0,,Clear,clear-night,remote
Figuig,2025-04-01T05:00:00,53.7,53.7,22.7,29.7,0,0,,0,0,8.1,4,245.2,1011,27.4,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
Figuig,2025-04-01T06:00:00,53.3,53.3,22.7,30.09,0,0,,0,0,8.3,3.8,242.5,1011,89.7,,0.1,0,0,,Partially cloudy,partly-cloudy-day,remote
Figuig,2025-04-01T07:00:00,55.8,55.8,23.8,28.72,0,0,,0,0,7.8,3.6,242.3,1011,100,,76.9,0.3,1,,Overcast,cloudy,remote
Figuig,2025-04-01T08:00:00,64.5,64.5,25.2,22.43,0,0,,0,0,8.7,3.8,229.5,1011,99.4,,271.3,1,3,,Overcast,cloudy,remote
Figuig,2025-04-01T09:00:00,68.6,68.6,25.8,19.88,0,0,,0,0,12.8,6.5,226.5,1010,98.7,,506.2,1.8,5,,Overcast,cloudy,remote
Figuig,2025-04-01T10:00:00,74,74,24.5,15.71,0,0,,0,0,17.9,8.9,236.2,1010,100,,707.6,2.5,7,,Overcast,cloudy,remote
Figuig,2025-04-01T11:00:00,75.1,75.1,26,16.08,0,0,,0,0,22.4,11.6,232.4,1009,96.8,,816,2.9,8,,Overcast,cloudy,remote
Figuig,2025-04-01T12:00:00,75.5,75.5,25.2,15.42,0,0,,0,0,24.4,12.5,228.5,1008,97.9,,876.3,3.2,9,,Overcast,cloudy,remote
Figuig,2025-04-01T13:00:00,76.7,76.7,25.8,15.13,0,0,,0,0,24.6,12.8,225.2,1006,95.3,,845.7,3,8,,Overcast,cloudy,remote
Figuig,2025-04-01T14:00:00,78.9,78.9,27.4,15.06,0,0,,0,0,24.6,13.2,223,1005,57,,833.6,3,8,,Partially cloudy,partly-cloudy-day,remote
Figuig,2025-04-01T15:00:00,79.8,79.8,27.9,14.95,0,0,,0,0,25.7,14.1,221.8,1004,10.1,,724.5,2.6,7,,Clear,clear-day,remote
Figuig,2025-04-01T16:00:00,81.1,79,27.6,14.14,0,0,,0,0,26.2,14.8,221.8,1002,11,,584.2,2.1,6,,Clear,clear-day,remote
Figuig,2025-04-01T17:00:00,80.9,78.9,28.1,14.54,0,0,,0,0,25.5,13.6,220,1002,11.4,,346.8,1.2,3,,Clear,clear-day,remote
Figuig,2025-04-01T18:00:00,79.1,79.1,28.7,15.77,0,0,,0,0,24.4,9.6,214.5,1002,10.5,,110.8,0.4,1,,Clear,clear-day,remote
Figuig,2025-04-01T19:00:00,76.2,76.2,29.9,18.25,0,0,,0,0,16.1,6.9,208.2,1002,17,,6,0,0,,Clear,clear-night,remote
Figuig,2025-04-01T20:00:00,74.9,74.9,28.7,18.08,0,0,,0,0,12.8,6.3,207.8,1002,10.4,,0,0,0,,Clear,clear-night,remote
Figuig,2025-04-01T21:00:00,70.4,70.4,27.9,20.43,0,0,,0,0,12.5,6.9,215.6,1002,9.5,,0,0,0,,Clear,clear-night,remote
Figuig,2025-04-01T22:00:00,67.4,67.4,19.7,16.05,0,0,,0,0,14.8,7.8,258.2,1003,0.5,,0,0,0,,Clear,clear-night,remote
Figuig,2025-04-01T23:00:00,63.6,63.6,26.5,24.39,0,0,,0,0,24.4,12.5,335.2,1004,0,,0,0,0,,Clear,clear-night,remote
