name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Guercif,2025-03-01T00:00:00,51.5,51.5,42.7,71.75,0.012,100,rain,0,0,9.2,4,181.7,1013,91.4,,0,0,0,,"Rain, Overcast",rain,remote
Guercif,2025-03-01T01:00:00,51.3,51.3,43.1,73.23,0.004,100,rain,0,0,9.8,3.4,182.9,1012,88,,0,0,0,,"Rain, Partially cloudy",rain,remote
Guercif,2025-03-01T02:00:00,50.3,50.3,42.3,74.14,0.004,100,rain,0,0,8.7,2.9,201,1012,92,,0,0,0,,"Rain, Overcast",rain,remote
Guercif,2025-03-01T03:00:00,48.6,47.8,42,77.67,0,0,,0,0,6.9,3.4,211.3,1011,96.9,,0,0,0,,Overcast,cloudy,remote
Guercif,2025-03-01T04:00:00,47.4,46.6,41.8,80.86,0,0,,0,0,6.5,3.1,210,1011,51.6,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
Guercif,2025-03-01T05:00:00,47.6,46.8,41.4,79.21,0,0,,0,0,7.4,3.1,215.3,1011,69.7,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
Guercif,2025-03-01T06:00:00,47.6,46.2,41.4,79.21,0,0,,0,0,9.6,3.8,223.6,1011,87.9,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
Guercif,2025-03-01T07:00:00,48.1,46,42.3,80.36,0,0,,0,0,9.8,4.9,229.8,1011,91.1,,2.4,0,0,,Overcast,cloudy,remote
Guercif,2025-03-01T08:00:00,50.1,50.1,43.2,77.26,0,0,,0,0,12.8,6.7,234.1,1012,82,,92.1,0.3,1,,Partially cloudy,partly-cloudy-day,remote
Guercif,2025-03-01T09:00:00,51,51,45,80.03,0,0,,0,0,15.9,8.7,253.5,1013,32.4,,248.2,0.9,2,,Partially cloudy,partly-cloudy-day,remote
Guercif,2025-03-01T10:00:00,55.1,55.1,44.5,67.36,0,0,,0,0,20.8,11.4,274.3,1013,14.6,,475.4,1.7,5,,Clear,clear-day,remote
Guercif,2025-03-01T11:00:00,56.9,56.9,43.1,59.73,0,0,,0,0,24.4,11.4,287.7,1013,51.3,,607.4,2.2,6,,Partially cloudy,partly-cloudy-day,remote
Guercif,2025-03-01T12:00:00,58.4,58.4,41.8,54.04,0.004,100,rain,0,0,24.8,11.2,297.7,1012,65.7,,611.6,2.2,6,,"Rain, Partially cloudy",rain,remote
Guercif,2025-03-01T13:00:00,58,58,42.7,56.67,0.008,100,rain,0,0,24.2,10.1,307.3,1011,100,,547.6,2,5,,"Rain, Overcast",rain,remote
Guercif,2025-03-01T14:00:00,58.6,58.6,42.5,55.2,0.004,100,rain,0,0,23.5,9.4,315.7,1011,98.1,,454.1,1.6,5,,"Rain, Overcast",rain,remote
Guercif,2025-03-01T15:00:00,58.6,58.6,42.5,55.2,0.004,100,rain,0,0,21.7,7.8,320.3,1011,91.9,,425.4,1.5,4,,"Rain, Overcast",rain,remote
Guercif,2025-03-01T16:00:00,57.6,57.6,43.2,58.61,0.004,100,rain,0,0,19.2,5.6,337,1011,100,,189.7,0.7,2,,"Rain, Overcast",rain,remote
Guercif,2025-03-01T17:00:00,57.3,57.3,43.2,59.37,0,0,,0,0,13.6,4.5,347.4,1012,98.5,,123.3,0.4,1,,Overcast,cloudy,remote
Guercif,2025-03-01T18:00:00,57.1,57.1,43.6,60.59,0,0,,0,0,8.5,4,16.9,1013,90.5,,45.8,0.2,0,,Overcast,cloudy,remote
Guercif,2025-03-01T19:00:00,55.7,55.7,45.6,68.82,0,0,,0,0,8.3,4,43.4,1014,89.3,,0.2,0,0,,Partially cloudy,partly-cloudy-night,remote
Guercif,2025-03-01T20:00:00,55.7,55.7,45.9,69.77,0,0,,0,0,7.4,3.8,64.1,1014,85.6,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
Guercif,2025-03-01T21:00:00,53.7,53.7,45.6,73.97,0,0,,0,0,6.7,3.6,82.3,1015,71.3,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
Guercif,2025-03-01T22:00:00,50.4,50.4,45.4,82.78,0,0,,0,0,6.3,4,102.7,1015,33.6,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
Guercif,2025-03-01T23:00:00,50.4,50.4,44.7,80.54,0,0,,0,0,5.6,3.6,119.4,1015,0,,0,0,0,,Clear,clear-night,remote
Guercif,2025-03-02T00:00:00,49.4,49.4,44,81.57,0,0,,0,0,4.3,2.5,131.1,1015,0.4,,0,0,0,,Clear,clear-night,remote
Guercif,2025-03-02T01:00:00,48.5,48.5,43.8,83.78,0,0,,0,0,3.8,1.8,149.9,1015,0,,0,0,0,,Clear,clear-night,remote
