name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
oujda,2025-02-01T00:00:00,48.2,45.7,46.4,93.47,0,0,,0,0,8.1,5.7,307,1027,88.9,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"60115099999,60531099999,DAON,GMFO"
oujda,2025-02-01T01:00:00,47.9,47.9,46.2,94.04,0.008,100,rain,0,0,17.2,2.3,337,1027.5,92.8,9,0,0,0,,"Rain, Overcast",rain,"60115099999,60531099999,DAON,GMFO"
oujda,2025-02-01T02:00:00,48.2,45.1,46.4,93.45,0,0,,0,0,7.6,6.8,315,1026,88.9,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"60115099999,60531099999,DAON,GMFO"
oujda,2025-02-01T03:00:00,46.5,45.3,44.7,93.43,0,0,,0,0,5.4,3.4,210,1026,88.9,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"60115099999,60531099999,DAON,GMFO"
oujda,2025-02-01T04:00:00,45,45,44.7,98.81,0,0,,0,0,8.1,2.3,254,1026.6,93.6,9,0,0,0,,Overcast,cloudy,"60115099999,60531099999,DAON,GMFO"
oujda,2025-02-01T05:00:00,46.5,45.4,44.7,93.43,0,0,,0,0,6,3.3,257,1025.1,88.9,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"60115099999,60531099999,DAON,GMFO"
oujda,2025-02-01T06:00:00,46.4,46.4,44.7,93.57,0,0,,0,0,5.8,2.2,215,1025,88.1,5,0,0,0,,Partially cloudy,partly-cloudy-night,"60115099999,60531099999,DAON,GMFO"
oujda,2025-02-01T07:00:00,46.5,46.5,44.7,93.35,0.194,100,rain,0,0,8.1,2.6,303,1026,93.9,9.4,0,0,0,,"Rain, Overcast",rain,"60115099999,60522099999,60531099999,DAON,GMFO,60517099999"
oujda,2025-02-01T08:00:00,46.4,45.3,44.6,93.4,0,0,,0,0,6.9,3.4,250,1025,88.9,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"60115099999,GMFO"
oujda,2025-02-01T09:00:00,46.3,42.4,44.6,93.62,0,0,,0,0,7.6,7.8,276,1025.1,88.1,6.2,27.2,0.1,0,,Partially cloudy,partly-cloudy-day,"60115099999,60531099999,DAON,GMFO"
oujda,2025-02-01T10:00:00,49.5,45.9,44.7,83.64,0,0,,0,0,8.9,8.6,256,1025.8,71.9,7.4,137.7,0.5,1,,Partially cloudy,partly-cloudy-day,"60115099999,60522099999,60531099999,DAON,GMFO,60517099999"
oujda,2025-02-01T11:00:00,50.1,50.1,44.7,81.48,0,0,,0,0,11.2,11.2,239,1025,88.9,6.2,321.4,1.2,3,,Partially cloudy,partly-cloudy-day,"60115099999,60531099999,DAON,GMFO"
oujda,2025-02-01T12:00:00,51.9,51.9,42.9,71.46,0,0,,0,0,12.3,8,248,1025,88.9,6.2,392,1.4,4,,Partially cloudy,partly-cloudy-day,"60115099999,60531099999,DAON,GMFO"
